movieId, title,rating, year, duration, genre
0066245,Priklyucheniya zhyoltogo chemodanchika,0,1970,79,ComedyFamily
0066247,La princesa hippie,0,1969,96,ComedyMusical
0066248,Le printemps,0,1971,85,DramaThriller
0066249,The Private Life of Sherlock Holmes,0,1970,125,AdventureComedyCrime
0066250,Prom,0,1970,65,ActionThriller
0066251,Promise at Dawn,0,1970,99,Drama
0066252,A Prostitute Serving the Public and in Compliance with the Laws of the State,0,1971,98,ComedyDrama
0066253,Heute,0,1970,89,DocumentaryDrama
0066255,Pucanj,0,1977,89,Drama
0066256,Pufnstuf,0,1970,98,AdventureComedyFamily
0066258,Puppet on a Chain,0,1971,98,ActionThriller
0066259,Puruliar Chhou Nritya,0,1970,,Documentary
0066260,Pussycat Pussycat I Love You,0,1970,100,Comedy
0066262,Puzzle of a Downfall Child,0,1970,105,Drama
0066263,Puzzlespiele,0,1970,,
0066265,Pippi on the Run,0,1970,94,AdventureComedyDrama
0066266,Quackser Fortune Has a Cousin in the Bronx,0,1970,90,ComedyDramaRomance
0066267,Something Creeping in the Dark,0,1971,95,Horror
0066268,When Women Had Tails,0,1970,105,ComedyFantasySci-Fi
0066271,Quelli belli... siamo noi,0,1970,87,MusicalRomance
0066272,Quizá siempre si me muera,0,1970,65,DramaFantasy
0066273,R.P.M.,0,1970,92,Drama
0066274,Rabbit Run,0,1970,94,Drama
0066276,La ragazza di latta,0,1970,95,ComedyFantasySci-Fi
0066277,A Girl Called Jules,0,1970,106,Drama
0066279,The Railway Children,0,1970,109,DramaFamily
0066282,Raj na ziemi,0,1970,94,ActionWar
0066283,The Rangers,0,1970,86,War
0066284,Rasplata,0,1970,83,Drama
0066285,The Ravager,0,1970,76,ActionHorror
0066286,The Rebel Rousers,0,1970,78,CrimeDrama
0066287,Rebels of Arizona,0,1970,90,Western
0066288,Red the Half Breed,0,1970,103,Drama
0066289,The Cruise,0,1970,65,Comedy
0066290,El relicario,0,1970,87,DramaMusicalRomance
0066291,Revolution My A..,0,1970,90,Comedy
0066295,Reverends Colt,0,1970,90,Western
0066296,The Revolutionary,0,1970,100,ActionDrama
0066297,El rey de Acapulco,0,1972,,ComedyFamily
0066299,The Right and the Wrong,0,1970,100,Drama
0066300,Right on!,0,1970,72,DocumentaryHistoryMusic
0066301,Rio Lobo,0,1970,114,AdventureRomanceWar
0066302,The Rise and Rise of Michael Rimmer,0,1970,94,Comedy
0066303,Risk,0,1971,91,Adventure
0066307,Robin Hood: the Invincible Archer,0,1970,84,Adventure
0066308,De Robins en de $100.000 schat,0,1972,,
0066309,Romantyczni,0,1970,87,Drama
0066310,Le revolver et la rose,0,1970,76,
0066312,Rosolino Paternò soldato...,0,1970,95,ActionComedyDrama
0066314,Der rote Reiter,0,1970,76,
0066315,Roy Colt & Winchester Jack,0,1970,85,ComedyWestern
0066316,Rubias Jungle,0,1970,95,Romance
0066318,The Breach,0,1970,124,Thriller
0066319,Ryans Daughter,0,1970,206,DramaRomance
0066320,Rötmånad,0,1970,100,Comedy
0066321,Death of a Jew,0,1969,90,Drama
0066322,Le salamandre,0,1969,93,Drama
0066323,Sól ziemi czarnej,0,1970,99,DramaWar
0066324,Samskara,0,1970,113,Drama
0066325,San Domingo,0,1970,138,Drama
0066328,Santa and the Three Bears,0,1970,46,AnimationFamilyFantasy
0066329,Santiago!,0,1970,,ActionDramaWar
0066331,Twenty Paces to Death,0,1970,80,Western
0066333,Ballad of Death Valley,0,1970,95,Western
0066334,Satiricosissimo,0,1970,92,Comedy
0066335,The Savage Wild,0,1970,103,AdventureDrama
0066336,Say Goodbye,0,1971,52,Documentary
0066337,Defeat of the Mafia,0,1970,82,Crime
0066338,Schastye Anny,0,1971,83,Drama
0066341,The School Girls,0,1970,90,ComedyDramaRomance
0066344,Scrooge,0,1970,113,DramaFamilyFantasy
0066346,Finders Killers,0,1971,88,Western
0066348,The Secret of the Sacred Forest,0,1970,87,Adventure
0066349,Bizarre,0,1970,92,ComedyFantasyHorror
0066350,Youre Jinxed Friend Youve Met Sacramento,0,1972,86,ActionComedyWestern
0066351,Sem nevest efreytora Zbrueva,0,1971,97,Comedy
0066354,Serdtse Rossii,0,1970,101,Drama
0066355,The Servant,0,1970,88,Drama
0066357,Les cauchemars naissent la nuit,1,1970,85,CrimeDramaHorror
0066358,Sex-Power,0,1970,81,DramaRomance
0066359,Sex Ritual of the Occult,0,1970,82,Drama
0066360,Sex and the Single Vampire,0,1970,55,ComedyHorror
0066361,Sex pervers,0,1970,,
0066362,Sex Jack,0,1970,70,Drama
0066363,Una señora llamada Andrés,0,1970,96,ComedyFantasy
0066364,Shango,0,1970,96,ActionDramaWestern
0066365,Shark,0,1969,92,ActionAdventureThriller
0066366,Swordsman with an Umbrella,0,1970,,Action
0066368,Shin Abashiri Bangaichi: Dai Shinrin no Ketto,0,1970,105,Crime
0066369,Shin Abashiri Bangaichi: Fubuki no Hagure Okami,0,1970,107,Crime
0066370,Tora-sans Grand Scheme,0,1970,92,Comedy
0066371,Step on the Gas,0,1970,86,ActionCrimeDrama
0066372,Shinsengumi: Assassins of Honor,0,1969,122,ActionAdventureDrama
0066373,Shirikurae Magoichi,0,1969,95,Action
0066374,The Policeman,0,1971,87,ComedyDrama
0066375,Shôwa zankyô-den: Shinde moraimasu,0,1970,93,ActionCrime
0066377,Si estás muerto ¿por qué bailas?,0,1971,81,
0066378,Las siete vidas del gato,0,1971,91,Comedy
0066379,Signale - Ein Weltraumabenteuer,0,1970,90,Sci-Fi
0066380,Las Vampiras,0,1971,89,DramaHorror
0066381,The Dress,0,1969,85,Drama
0066383,Sin un adiós,0,1970,90,Drama
0066384,Skullduggery,0,1970,105,Adventure
0066385,Skulle det dukke opp flere lik er det bare å ringe.....,0,1970,98,ComedyCrimeMystery
0066386,Sluchay s Polyninym,0,1970,98,DramaWar
0066388,Snow Bear,0,1970,90,AdventureFamily
0066390,Soldier Blue,0,1970,115,Western
0066391,Som hon bäddar får han ligga,0,1970,86,Comedy
0066392,Something for Everyone,0,1970,112,ComedyCrimeDrama
0066393,Song of Norway,0,1970,138,BiographyDramaMusical
0066395,A Sword for Brando,0,1970,94,AdventureHorrorMystery
0066396,The Longest Hunt,0,1968,88,Western
0066398,Spiro Agnews Asian Trip,0,1970,,
0066400,Sport sport sport,0,1970,85,ComedyDocumentarySport
0066401,Spring and Port Wine,0,1970,101,Drama
0066402,Start the Revolution Without Me,0,1970,90,ComedyHistory
0066403,Stellungen,0,1970,,
0066405,Stick It in Your Ear,0,1970,80,Drama
0066407,Quiet Days in Clichy,0,1970,100,ComedyDrama
0066408,Stockholmssommar,0,1970,75,
0066409,A Stomach of Crazy Tricks,0,1970,,Comedy
0066410,Story of a Woman,0,1970,90,Drama
0066411,The Butterfly,0,1970,96,Drama
0066412,The Strange Vice of Mrs. Wardh,0,1971,98,CrimeHorrorMystery
0066413,The Spiders Stratagem,0,1970,100,DramaMystery
0066414,Strawberries Need Rain,0,1971,85,DramaFantasy
0066415,The Strawberry Statement,0,1970,109,DramaRomance
0066416,Street Scenes,0,1970,75,Documentary
0066417,Street of a Thousand Pleasures,0,1972,76,ActionAdventure
0066418,The Student Nurses,0,1970,89,Drama
0066419,Das Stundenhotel von St. Pauli,0,1970,95,CrimeDrama
0066420,Sudden Terror,0,1970,91,CrimeDramaThriller
0066421,Summer in the City,0,1971,116,Drama
0066422,Suppose They Gave a War and Nobody Came,0,1970,113,ComedyDrama
0066423,Perched on a Tree,0,1971,90,Comedy
0066424,Sutemi no Narazu-mono,0,1970,97,CrimeDrama
0066425,Sweet Bird of Aquarius,0,1970,90,ComedyDrama
0066426,Sweet Trash,0,1970,79,CrimeDrama
0066427,Sympathy in Summer,0,1971,88,
0066428,Szemtöl szembe,0,1970,86,Drama
0066429,Lovefilm,0,1970,123,Drama
0066430,Szerelmi álmok - Liszt,0,1970,171,BiographyDramaHistory
0066431,Szkice warszawskie,0,1970,79,Drama
0066432,Szép magyar komédia,0,1970,81,Drama
0066433,Sárika drágám,0,1971,95,
0066434,THX 1138,0,1971,86,DramaSci-FiThriller
0066436,Take a Girl Like You,0,1970,101,ComedyDramaRomance
0066437,Gui hu wai zhuan,0,1970,,
0066438,Tarzans Deadly Silence,0,1970,88,Adventure
0066442,Tayna zheleznoy dveri,0,1970,69,AdventureFamilySci-Fi
0066444,La tela del ragno,0,1970,,
0066445,Tell Me That You Love Me Junie Moon,0,1970,113,ComedyDramaRomance
0066446,Terror in the Streets,0,1970,76,HorrorMysteryThriller
0066447,Theoria,0,1970,,
0066448,There Was a Crooked Man...,0,1970,126,ComedyWestern
0066449,Theres a Girl in My Soup,0,1970,95,ComedyRomance
0066450,They Call Me Mister Tibbs!,0,1970,108,CrimeDramaMystery
0066451,Long Days of Hate,0,1968,90,CrimeWestern
0066453,The Three Sexateers,1,1970,64,
0066454,Three Sisters,0,1970,165,Drama
0066457,Le tigri di Mompracem,0,1970,90,Adventure
0066460,Tintomara,0,1970,109,
0066461,One Song a Day Takes Mischief Away,0,1970,85,ComedyDramaMusical
0066463,The Todd Killings,0,1971,93,CrimeDrama
0066464,Law of Violence,0,1969,83,Western
0066465,Togetherness,0,1970,103,Comedy
0066466,The Man Who Put His Will on Film,0,1970,94,Drama
0066468,Emperor Tomato Ketchup,0,1971,72,Drama
0066469,Toomorrow,0,1970,95,ComedyMusicalSci-Fi
0066470,La tonta del bote,0,1970,105,Comedy
0066471,Too Late the Hero,0,1970,145,ActionDramaWar
0066472,Topical Spanish,0,1970,97,ComedyMusic
0066473,Tora! Tora! Tora!,0,1970,144,ActionDramaHistory
0066474,Cake in the Sky,0,1973,102,
0066475,Torture Dungeon,0,1970,80,DramaHorror
0066476,The Touch of Satan,0,1971,90,Horror
0066477,Tough Guy,0,1972,,Action
0066479,Trader Hornee,0,1970,84,AdventureComedy
0066481,Traição Inverosímil,0,1971,94,Drama
0066482,Trash,0,1970,110,Drama
0066483,Transplant,0,1970,86,Comedy
0066484,Transplant of a Brain,0,1970,85,Sci-FiThriller
0066485,The Traveling Executioner,0,1970,95,ComedyDramaWestern
0066487,Triangle,0,1970,87,Drama
0066488,Triangular Round Bed,0,1970,,
0066489,El triangulito,0,1972,82,Comedy
0066491,Tristana,0,1970,99,Drama
0066492,Trog,0,1970,93,HorrorSci-Fi
0066493,Trop petit mon ami,0,1970,80,Crime
0066494,Tropic of Cancer,0,1970,87,BiographyDrama
0066495,The Twelve Chairs,0,1970,94,Comedy
0066496,Tödlicher Irrtum,0,1970,103,Western
0066497,Kill the Fatted Calf and Roast It,0,1970,92,DramaThriller
0066498,The Ear,0,1990,94,DramaThriller
0066499,Umbracle,0,1972,85,Drama
0066500,Hope,0,1970,100,Drama
0066501,Love Me Strangely,0,1971,125,Drama
0066502,The Cop,0,1970,95,CrimeDramaThriller
0066503,Un pays sans bon sens!,0,1970,117,Documentary
0066505,Underground,0,1970,100,DramaThrillerWar
0066506,Une nation est née,0,1970,90,Documentary
0066507,Unsere Pauker gehen in die Luft,0,1970,96,ComedyMusic
0066509,Unterwegs zu Lenin,0,1969,107,DramaHistory
0066511,Many Wars Ago,0,1970,101,DramaWar
0066512,Up in the Cellar,0,1970,94,ComedyRomance
0066514,Uski Roti,0,1970,110,Drama
0066515,Jumping Over Puddles,0,1971,91,DramaFamily
0066516,Valerie and Her Week of Wonders,0,1970,77,AdventureDramaFantasy
0066517,Cuadecuc vampir,0,1971,67,DocumentaryHorror
0066518,The Vampire Lovers,0,1970,91,Horror
0066519,El vampiro de la autopista,0,1971,90,Horror
0066522,Verano ardiente,0,1971,85,DramaThriller
0066523,Vertigo for a Killer,0,1970,90,CrimeDrama
0066526,Vilarinho das Furnas,0,1970,65,DocumentaryHistory
0066527,Huo niao di yi hao,0,1970,,Drama
0066528,The Virgin and the Gypsy,0,1970,95,DramaRomance
0066530,Long Live Death,0,1971,90,DramaWar
0066531,Long Live the Bride and Groom,0,1970,83,ComedyDrama
0066532,Vladimir et Rosa,0,1971,103,Drama
0066533,Vnimanie cherepakha!,0,1970,86,ComedyFamily
0066534,The Milky Way,0,1969,102,Drama
0066535,Vorstoss ins Niemandsland,0,1970,,
0066536,The Crook,0,1970,120,CrimeThriller
0066537,Killing the Devil,0,1970,77,ComedyFantasy
0066538,Vzryv zamedlennogo deystviya,0,1970,97,ActionHistory
0066539,El vértigo del crimen,0,1970,82,
0066540,WUSA,0,1970,115,DramaRomance
0066541,Waga koi waga uta,0,1969,99,Drama
0066542,A Walk in the Spring Rain,0,1970,98,DramaRomance
0066543,The Walking Stick,0,1970,96,CrimeDramaRomance
0066544,Wanted: Perfect Mother,0,1970,128,ComedyDramaRomance
0066546,Why Does Herr R. Run Amok?,0,1970,88,Drama
0066548,What Is the Matter with Willi?,0,1970,85,ComedyMusical
0066549,Waterloo,0,1970,134,ActionBiographyDrama
0066550,Watermelon Man,0,1970,100,Comedy
0066551,The Way We Live Now,0,1970,110,Drama
0066553,Weekend with the Babysitter,0,1970,93,Drama
0066554,Die Weibchen,0,1970,90,DramaHorrorThriller
0066556,Wenn die tollen Tanten kommen,0,1970,95,ComedyMusical
0066557,Wenn du bei mir bist,0,1970,101,ComedyMusicRomance
0066558,Wer weint denn schon im Freudenhaus?,0,1970,82,Comedy
0066559,What Do You Say to a Naked Lady?,0,1970,85,ComedyDocumentary
0066561,When Dinosaurs Ruled the Earth,0,1970,100,AdventureFantasyRomance
0066563,Wheres Poppa?,0,1970,82,Comedy
0066564,Which Way to the Front?,0,1970,96,ComedyWar
0066565,White Sun of the Desert,0,1970,84,ActionAdventureComedy
0066568,Wie sag ichs meinem Kinde?,0,1971,,
0066569,The Swappers,0,1970,84,Drama
0066571,The Wild Scene,0,1970,96,Drama
0066574,Wir haun die Pauker in die Pfanne - Die Lümmel von der ersten Bank V. Teil,0,1970,84,Comedy
0066575,Wir kaufen eine Feuerwehr,0,1970,62,Family
0066577,Witchcraft 70,0,1970,95,Documentary
0066578,The Wizard of Gore,0,1970,95,Horror
0066579,Women in Love,0,1969,131,DramaRomance
0066580,Woodstock,0,1970,184,DocumentaryHistoryMusic
0066581,The World at Their Feet,0,1970,95,DocumentarySport
0066583,Wow,0,1970,94,Documentary
0066584,Nu jian kuang dao,0,1970,,ActionDrama
0066585,Wuthering Heights,0,1970,104,AdventureDramaRomance
0066586,X + YY: Formel des Bösen,0,1970,78,Thriller
0066587,The Singing Killer,0,1970,105,ActionCrimeMusical
0066589,Yaadgaar,0,1970,,AdventureDramaFamily
0066590,City of Beasts,0,1970,88,CrimeDrama
0066592,The Yin and the Yang of Mr. Go,0,1978,89,FantasyMysteryThriller
0066593,You Cant Win Em All,0,1970,97,ActionAdventureComedy
0066594,The Wandering Swordsman,0,1970,103,ActionDrama
0066596,The Young Erotic Fanny Hill,0,1971,80,Drama
0066597,Bu gan hui jia de shao nu,0,1970,,Drama
0066598,Yukyo-retsuden,0,1970,,
0066600,The Vampire Doll,0,1970,85,Horror
0066601,Zabriskie Point,0,1970,113,Drama
0066602,Zatoichi and the One-Armed Swordsman,0,1971,94,ActionAdventureDrama
0066603,Zatoichi Meets Yojimbo,0,1970,79,ActionAdventureDrama
0066604,Time of the Storks,0,1971,90,DramaRomance
0066605,Zig Zag,0,1970,105,CrimeDramaThriller
0066606,Znicz olimpijski,0,1970,87,DramaWar
0066607,Tora-Sans Cherished Mother,0,1969,93,ComedyDramaRomance
0066610,O Zé do Burro,0,1972,96,ComedyMusical
0066611,¡Qué cosas tiene el amor!,0,1973,100,ComedyMusical
0066612,Companeros,0,1970,115,ActionComedyWestern
0066613,Hurrah for Adventure!,0,1970,90,
0066614,¡Qué hacer!,0,1972,90,Drama
0066615,À nous deux France,0,1970,59,
0066617,Égi bárány,0,1971,84,Drama
0066618,Elise or Real Life,0,1970,104,Drama
0066619,Én vagyok Jeromos,0,1971,80,Comedy
0066620,Érik a fény,0,1970,,Drama
0066621,Are You Engaged to a Greek Sailor or an Airline Pilot?,0,1970,96,Comedy
0066622,Judgement,0,1970,99,DramaHistory
0066623,The Fourth Victim,0,1971,88,MysteryRomanceThriller
0066639,The Ceremony,0,1971,123,ComedyDrama
0066660,George!,0,1972,86,ComedyFamily
0066728,The Million Dollar Duck,0,1971,89,ComedyFamilySci-Fi
0066729,He Was Called the Holy Ghost,0,1971,97,Western
0066730,10 Rillington Place,0,1971,111,BiographyCrimeDrama
0066731,1000 Convicts and a Woman,0,1971,92,Drama
0066732,200 Motels,0,1971,98,ComedyFantasyMusic
0066733,21 Days in Europe,0,1971,,
0066734,The 300 Year Weekend,0,1971,83,Drama
0066735,Four Flies on Grey Velvet,0,1971,104,CrimeMysteryThriller
0066736,47:an Löken,0,1971,,Comedy
0066737,A cuore freddo,0,1971,89,Drama
0066738,A mí las mujeres ni fu ni fa,0,1971,88,ComedyMusical
0066739,Uma Abelha na Chuva,0,1972,75,Drama
0066740,The Abominable Dr. Phibes,0,1971,94,ComedyHorror
0066742,Aci,0,1971,78,CrimeDramaRomance
0066743,Acquasanta Joe,0,1971,94,ActionAdventureDrama
0066745,Adiós Sabata,0,1970,104,ActionWarWestern
0066746,Adiós cigüeña adiós,0,1971,90,ComedyDrama
0066747,Aventuras com Tio Maneco,0,1971,95,ComedyFamily
0066749,Africa Uncensored,0,1971,98,Documentary
0066750,The Agitators,0,1971,68,Drama
0066752,Akcja Brutus,0,1971,97,Drama
0066753,Alaska Wilderness Lake,0,1971,60,Documentary
0066754,Love Hate,0,1971,92,Thriller
0066756,Alta tensión,0,1972,91,CrimeThriller
0066757,The Feast of Satan,0,1971,90,Horror
0066758,Amar Prem,0,1972,143,DramaMusicalRomance
0066760,El amor de María Isabel,0,1970,103,ComedyDramaRomance
0066761,Nights and Loves of Don Juan,0,1971,105,Comedy
0066762,Lamour humain,0,1970,90,Drama
0066763,Anand,0,1971,122,DramaMusical
0066764,Anche per Django le carogne hanno un prezzo,0,1971,89,ActionRomanceWestern
0066765,And Now for Something Completely Different,0,1971,88,Comedy
0066766,Andaz,0,1971,166,DramaRomance
0066767,The Anderson Tapes,0,1971,99,ActionCrimeThriller
0066769,The Andromeda Strain,0,1971,131,MysterySci-FiThriller
0066770,Anflug Alpha I,0,1971,94,DramaRomance
0066771,Angels Hard as They Come,0,1971,85,ActionDramaThriller
0066772,Angola na Guerra e no Progresso,0,1971,75,Documentary
0066773,The Goalies Anxiety at the Penalty Kick,0,1972,101,DramaSport
0066774,Ann and Eve,0,1970,104,Drama
0066775,Anna,0,1970,82,Drama
0066777,El apartamento de la tentación,0,1971,96,AdventureComedyRomance
0066778,Un apprezzato professionista di sicuro avvenire,0,1972,98,Drama
0066779,The Battle of Crete,0,1970,86,ActionDramaHistory
0066781,Ali Baba and the Forty Thieves,0,1971,55,AnimationComedyFantasy
0066782,Ariana,0,1971,90,Drama
0066783,El armario del tiempo,0,1971,78,AnimationComedy
0066784,Armiamoci e partite!,0,1971,,ComedyWar
0066785,Around South Central,0,1971,,Documentary
0066787,One Day Before the Rainy Season,0,1971,114,BiographyDrama
0066789,Law Breakers,0,1971,107,Drama
0066790,Attack of the Kung Fu Girls,0,1973,117,ActionDrama
0066791,Aunque la hormona se vista de seda...,0,1971,83,Comedy
0066793,As Far as Love Can Go,0,1971,90,Drama
0066794,Soft Shoulders Sharp Curves,0,1972,88,Comedy
0066795,Lautomne,0,1972,75,Drama
0066797,Außer Rand und Band am Wolfgangsee,0,1972,93,ComedyMusical
0066798,Money Money Money,0,1972,120,AdventureComedyCrime
0066799,The Most Gentle Confessions,0,1971,95,CrimeDrama
0066800,Aviões na Agricultura,0,1971,,
0066801,Little Ayse and the Magic Dwarfs in the Land of Dreams,0,1971,88,AdventureFamilyFantasy
0066802,The Manipulator,0,1971,85,Thriller
0066803,B.S. I Love You,0,1971,99,ComedyRomance
0066806,Sympathy for the Underdog,0,1971,93,CrimeDrama
0066807,Our Home Is Our Castle,0,1971,100,ComedyFamily
0066808,Bananas,0,1971,82,Comedy
0066809,Il lungo giorno della violenza,0,1971,100,Western
0066811,The Barefoot Executive,0,1971,96,ComedyFamily
0066812,Basic Training,0,1971,80,Documentary
0066814,The Battle of Loves Return,0,1971,82,Comedy
0066815,The Beast in the Cellar,0,1971,101,HorrorThriller
0066816,The Beast of the Yellow Night,0,1971,87,Horror
0066817,Bedknobs and Broomsticks,0,1971,117,AdventureAnimationComedy
0066818,Been Down So Long It Looks Like Up to Me,0,1971,90,Drama
0066819,The Beguiled,0,1971,105,DramaThrillerWar
0066821,Sabena,1,1971,88,AdultComedy
0066822,Believe in Me,0,1971,86,Drama
0066823,Bella di giorno moglie di notte,0,1971,86,Drama
0066824,A Girl in Australia,0,1971,113,Comedy
0066826,The Touch,0,1971,115,Drama
0066827,La bestia uccide a sangue freddo,0,1971,96,HorrorMysteryThriller
0066828,In Love Every Pleasure Has Its Pain,0,1971,100,Comedy
0066829,The Sin,0,1972,96,ComedyDrama
0066830,The Big Doll House,0,1971,95,ActionDramaThriller
0066831,Big Jake,0,1971,110,Western
0066832,Billy Jack,0,1971,114,ActionDramaWestern
0066834,Black Beauty,0,1971,106,DramaFamilyWestern
0066835,Black Killer,0,1971,93,CrimeDramaWestern
0066837,Black Picture Album,0,1971,93,CrimeDramaThriller
0066838,Black story (La historia negra de Peter P. Peter),0,1971,96,ComedyCrime
0066840,Blanca por fuera y Rosa por dentro,0,1971,93,Comedy
0066841,Blanche,0,1971,93,DramaHistory
0066842,Bleak Moments,0,1971,106,ComedyDrama
0066843,The Love Keys,0,1971,84,Comedy
0066844,Blindman,0,1971,105,Western
0066845,Will to Die,0,1971,82,HorrorMysteryThriller
0066846,Blood Shack,0,1971,55,Horror
0066847,Blood Thirst,0,1971,74,Horror
0066848,Blood and Lace,0,1971,87,Horror
0066849,The Blood on Satans Claw,0,1971,97,Horror
0066850,Blue Movie,0,1971,88,Drama
0066851,Blue Sextet,0,1971,90,Drama
0066852,Blutjunge Verführerinnen,0,1971,79,Comedy
0066853,Na Boca da Noite,0,1972,68,Drama
0066854,Who Cares: Anatomy of a Delivery Boy,0,1971,110,Comedy
0066855,Bonaparte et la révolution,0,1971,275,DramaHistory
0066856,Born to Win,0,1971,88,ComedyCrimeDrama
0066857,Rum Runners,0,1971,135,AdventureComedy
0066858,The Boy Friend,0,1971,137,ComedyMusicalRomance
0066860,Brazil: A Report on Torture,0,1971,60,Documentary
0066861,The Breaking of Bumbo,0,1970,89,Comedy
0066862,The Birch Tree,0,1967,92,DramaRomance
0066863,The Brotherhood of Satan,0,1971,92,Horror
0066865,Brothers Blue,0,1973,95,Western
0066866,The Bug Killer,0,1971,66,ComedyDrama
0066867,Bubù,0,1971,99,Drama
0066868,And the Crows Will Dig Your Grave,0,1971,82,Western
0066870,Bunny OHare,0,1971,91,Comedy
0066871,Burke & Hare,0,1972,91,Horror
0066872,Bury Me an Angel,0,1971,89,ActionDrama
0066873,The Bus Is Coming,0,1971,109,Drama
0066875,The Buttercup Chain,0,1970,95,DramaRomance
0066876,Bárbara,0,1974,96,ComedyDrama
0066877,The Cubs,0,1973,110,Drama
0066878,Los cacos,0,1972,80,Comedy
0066879,Cains Way,0,1970,95,ActionComedyDrama
0066880,Calcutta 71,0,1971,132,Drama
0066881,Calliope,0,1971,81,Comedy
0066882,The Change,0,1971,86,Drama
0066883,The French Calvinists,0,1972,100,DramaHistoryWar
0066885,Cao-Xa,0,1973,111,BiographyDramaWar
0066886,Captain Apache,0,1971,89,ActionCrimeMystery
0066887,Capulina contra los vampiros,0,1971,85,ComedyFantasyHorror
0066888,Caravan,0,1971,161,ActionComedyMusical
0066889,The Great Swindle,0,1971,90,CrimeDramaThriller
0066891,Grazie zio ci provo anchio,0,1971,100,ComedyMusical
0066892,Carnal Knowledge,0,1971,98,Drama
0066893,Carnival of Blood,0,1970,87,Horror
0066894,Carry on Henry VIII,0,1971,89,ComedyRomance
0066895,Carry on at Your Convenience,0,1971,90,Comedy
0066896,La casa de las Chivas,0,1972,102,Drama
0066897,The House of the Doves,0,1972,90,Drama
0066898,The House Without Frontiers,0,1972,92,Drama
0066900,Catlow,0,1971,101,ComedyWestern
0066901,Canciones para después de una guerra,0,1976,115,Documentary
0066903,Cayó de la gloria el diablo,0,1972,85,ComedyDrama
0066904,The Sorrow and the Pity,0,1969,251,DocumentaryHistoryWar
0066905,Chain Gang Women,0,1971,85,ActionCrimeThriller
0066906,Le Chat,0,1971,86,Drama
0066907,Chatos Land,0,1972,100,Western
0066908,Three Supermen in the Jungle,0,1970,90,AdventureComedySci-Fi
0066909,Chelovek s drugoy storony,0,1972,97,AdventureHistory
0066911,Una chica casi decente,0,1971,96,Comedy
0066913,The Christian Licorice Store,0,1971,90,ComedyDrama
0066914,A Virgin Among the Living Dead,0,1973,105,Horror
0066915,Chrome and Hot Leather,0,1971,91,ActionDrama
0066916,Chyornye sukhari,0,1972,86,BiographyRomance
0066919,Lulu the Tool,0,1971,125,Drama
0066920,Clay Pigeon,0,1971,93,ActionDrama
0066921,A Clockwork Orange,0,1971,136,CrimeDramaSci-Fi
0066923,Luomo più velenoso del cobra,0,1971,86,MysteryThriller
0066924,The Case of the Scorpions Tail,0,1971,95,MysteryThriller
0066925,Code Name: Raw-Hide,1,1972,,AdultAdventureComedy
0066927,Cold Turkey,0,1971,99,Comedy
0066928,Trinity Sees Red,0,1970,105,DramaWestern
0066929,The Dove Must Not Fly,0,1970,90,ActionWar
0066930,Four Candles for Garringo,0,1971,90,Western
0066936,How Tasty Was My Little Frenchman,0,1971,84,AdventureComedy
0066939,Cut-Throats Nine,0,1972,90,CrimeThrillerWestern
0066940,Confessions of a Police Captain,0,1971,101,CrimeDrama
0066941,Confessions Among Actresses,0,1971,124,Drama
0066943,Connecting Rooms,0,1970,103,Drama
0066945,The Double,0,1971,88,MysteryThriller
0066947,The Night of San Juan,0,1971,90,DramaHistory
0066949,Il corsaro,0,1970,90,ActionAdventure
0066950,Blackie the Pirate,0,1971,99,ActionAdventureComedy
0066951,Cose di Cosa Nostra,0,1971,92,ComedyDrama
0066952,Count Yorga Vampire,0,1970,93,DramaFantasyHorror
0066955,Creatures the World Forgot,0,1971,92,AdventureHorrorSci-Fi
0066956,El Cristo del Océano,0,1971,74,Drama
0066958,Crucible of Terror,0,1971,91,DramaHorror
0066960,Cry Uncle,0,1971,87,ComedyCrimeMystery
0066961,Cry of the Penguins,0,1971,101,AdventureDrama
0066962,Cuna de valientes,0,1972,95,DramaFamily
0066963,Dads Army,0,1971,95,ComedyWar
0066965,Danger Point,0,1971,56,AdventureCrimeDrama
0066966,Daniel,0,1971,84,Comedy
0066967,Danny Jones,0,1972,91,Drama
0066968,Dash akol,0,1971,99,DramaRomanceThriller
0066969,Dauriya,0,1972,182,AdventureDramaHistory
0066970,Cold Sweat,0,1970,94,ActionCrimeDrama
0066974,Deaf Mute Heroine,0,1971,84,ActionDrama
0066980,Queens of Evil,0,1970,90,FantasyHorror
0066981,The Delta Factor,0,1970,91,AdventureCrimeDrama
0066982,Demons of the Mind,0,1972,89,HorrorThriller
0066983,Derzhis za oblaka,0,1971,167,Comedy
0066984,The Devils Backbone,0,1970,100,Western
0066985,Desert of Fire,0,1971,85,ActionAdventureCrime
0066986,Desperate Characters,0,1971,97,Drama
0066988,Why?,0,1971,102,ComedyDrama
0066989,Two English Girls,0,1971,130,DramaRomance
0066990,Deviation,0,1971,89,Horror
0066993,The Devils,0,1971,111,BiographyDramaHistory
0066994,Diamantes oro y amor,0,1973,90,ComedyCrime
0066995,Diamonds Are Forever,0,1971,120,ActionAdventureThriller
0066996,Die Screaming Marianne,0,1971,101,CrimeDramaThriller
0066997,Directed by John Ford,0,1971,99,BiographyDocumentary
0066999,Dirty Harry,0,1971,102,ActionCrimeThriller
0067000,Do Boond Pani,0,1971,141,ActionDrama
